1988-01-01,4.394264221191406
1988-02-01,3.94866943359375
1988-03-01,3.431060791015625
1988-04-01,3.1151809692382812
1988-05-01,2.9297332763671875
1988-06-01,2.7076263427734375
1988-07-01,2.4109344482421875
1988-08-01,1.6782302856445312
1988-09-01,0.9615859985351562
1988-10-01,0.5937652587890625
1988-11-01,0.2205810546875
1988-12-01,0.11566925048828125
1989-01-01,-0.141387939453125
1989-02-01,0.5779647827148438
1989-03-01,1.0770034790039062
1989-04-01,0.8673858642578125
1989-05-01,0.2306060791015625
1989-06-01,-0.4875640869140625
1989-07-01,-0.8506240844726562
1989-08-01,-1.4059906005859375
1989-09-01,-1.6999740600585938
1989-10-01,-1.8834762573242188
1989-11-01,-1.6475143432617188
1989-12-01,-1.6944046020507812
1990-01-01,-1.4230575561523438
1990-02-01,-2.29400634765625
1990-03-01,-3.3622894287109375
1990-04-01,-3.7474288940429688
1990-05-01,-4.349647521972656
1990-06-01,-4.525978088378906
1990-07-01,-4.826210021972656
1990-08-01,-4.530303955078125
1990-09-01,-4.406280517578125
1990-10-01,-4.632560729980469
1990-11-01,-5.8679962158203125
1990-12-01,-6.809181213378906
1991-01-01,-7.786346435546875
1991-02-01,-8.122344970703125
1991-03-01,-7.741676330566406
1991-04-01,-7.613624572753906
1991-05-01,-6.607734680175781
1991-06-01,-5.9272308349609375
1991-07-01,-5.3428955078125
1991-08-01,-4.8086090087890625
1991-09-01,-4.467926025390625
1991-10-01,-3.9777374267578125
1991-11-01,-3.2600364685058594
1991-12-01,-2.385009765625
1992-01-01,-1.7510910034179688
1992-02-01,-1.1906967163085938
1992-03-01,-0.6393928527832031
1992-04-01,0.36771392822265625
1992-05-01,0.26541900634765625
1992-06-01,0.0845489501953125
1992-07-01,-0.07188034057617188
1992-08-01,-0.1295623779296875
1992-09-01,-0.23154067993164062
1992-10-01,-0.07651519775390625
1992-11-01,0.17018508911132812
1992-12-01,0.6615676879882812
1993-01-01,1.3021392822265625
1993-02-01,1.3895492553710938
1993-03-01,1.0120582580566406
1993-04-01,0.3076934814453125
1993-05-01,0.48372650146484375
1993-06-01,0.9977264404296875
1993-07-01,1.5779991149902344
1993-08-01,1.7656631469726562
1993-09-01,1.9434165954589844
1993-10-01,1.8543548583984375
1993-11-01,2.1903533935546875
1993-12-01,2.0487823486328125
1994-01-01,1.9565048217773438
1994-02-01,2.1180648803710938
1994-03-01,2.6453781127929688
1994-04-01,3.3177337646484375
1994-05-01,3.0960922241210938
1994-06-01,2.98211669921875
1994-07-01,2.644744873046875
1994-08-01,2.554718017578125
1994-09-01,2.5938339233398438
1994-10-01,2.7714920043945312
1994-11-01,2.5674972534179688
1994-12-01,2.2633209228515625
1995-01-01,1.9755477905273438
1995-02-01,1.9444580078125
1995-03-01,1.6566619873046875
1995-04-01,0.954864501953125
1995-05-01,1.1626129150390625
1995-06-01,1.261932373046875
1995-07-01,1.5335159301757812
1995-08-01,1.738800048828125
1995-09-01,1.6823501586914062
1995-10-01,1.4865264892578125
1995-11-01,1.3210830688476562
1995-12-01,1.4857101440429688
1996-01-01,1.8872604370117188
1996-02-01,1.9448318481445312
1996-03-01,2.2675628662109375
1996-04-01,2.6754913330078125
1996-05-01,2.7256927490234375
1996-06-01,2.69488525390625
1996-07-01,2.7402191162109375
1996-08-01,2.9061965942382812
1996-09-01,2.8936004638671875
1996-10-01,3.1819000244140625
1996-11-01,3.3635787963867188
1996-12-01,3.9302215576171875
1997-01-01,3.9276809692382812
1997-02-01,3.9485015869140625
1997-03-01,3.9608230590820312
1997-04-01,4.068931579589844
1997-05-01,4.313346862792969
1997-06-01,4.410667419433594
1997-07-01,4.316444396972656
1997-08-01,4.1421661376953125
1997-09-01,4.424507141113281
1997-10-01,4.677825927734375
1997-11-01,5.143119812011719
1997-12-01,5.088470458984375
1998-01-01,5.290992736816406
1998-02-01,5.668357849121094
1998-03-01,5.824150085449219
1998-04-01,6.220176696777344
1998-05-01,6.660820007324219
1998-06-01,7.188926696777344
1998-07-01,7.7372283935546875
1998-08-01,8.203567504882812
1998-09-01,8.759910583496094
1998-10-01,8.573074340820312
1998-11-01,8.264602661132812
1998-12-01,8.503089904785156
1999-01-01,9.342658996582031
1999-02-01,9.986579895019531
1999-03-01,10.110443115234375
1999-04-01,10.207695007324219
1999-05-01,10.205787658691406
1999-06-01,10.116989135742188
1999-07-01,10.587501525878906
1999-08-01,10.802261352539062
1999-09-01,11.002418518066406
1999-10-01,11.637176513671875
1999-11-01,12.387405395507812
1999-12-01,12.570472717285156
2000-01-01,11.677680969238281
2000-02-01,11.333610534667969
2000-03-01,11.362457275390625
2000-04-01,12.194259643554688
2000-05-01,13.010345458984375
2000-06-01,14.129661560058594
2000-07-01,13.846572875976562
2000-08-01,14.049125671386719
2000-09-01,14.166160583496094
2000-10-01,14.757034301757812
2000-11-01,15.499366760253906
2000-12-01,16.592193603515625
2001-01-01,17.917816162109375
2001-02-01,18.512481689453125
2001-03-01,18.905128479003906
2001-04-01,18.39189910888672
2001-05-01,17.168067932128906
2001-06-01,16.509384155273438
2001-07-01,16.676925659179688
2001-08-01,16.813919067382812
2001-09-01,16.775367736816406
2001-10-01,16.16393280029297
2001-11-01,15.411376953125
2001-12-01,13.559043884277344
2002-01-01,12.515373229980469
2002-02-01,11.366874694824219
2002-03-01,11.411720275878906
2002-04-01,11.788108825683594
2002-05-01,13.504074096679688
2002-06-01,14.332015991210938
2002-07-01,14.939971923828125
2002-08-01,15.36480712890625
2002-09-01,16.057174682617188
2002-10-01,16.71551513671875
2002-11-01,17.227828979492188
2002-12-01,17.348831176757812
2003-01-01,17.1715087890625
2003-02-01,17.92431640625
2003-03-01,18.004852294921875
2003-04-01,17.113815307617188
2003-05-01,15.197036743164062
2003-06-01,13.606689453125
2003-07-01,12.3502197265625
2003-08-01,11.256637573242188
2003-09-01,10.404022216796875
2003-10-01,10.054779052734375
2003-11-01,10.273361206054688
2003-12-01,11.444992065429688
2004-01-01,12.047988891601562
2004-02-01,12.289352416992188
2004-03-01,12.280303955078125
2004-04-01,13.889541625976562
2004-05-01,14.295379638671875
2004-06-01,15.137680053710938
2004-07-01,15.248886108398438
2004-08-01,15.724334716796875
2004-09-01,15.552001953125
2004-10-01,16.148330688476562
2004-11-01,15.369659423828125
2004-12-01,15.014816284179688
2005-01-01,15.186187744140625
2005-02-01,15.94781494140625
2005-03-01,16.206680297851562
2005-04-01,14.961700439453125
2005-05-01,14.535415649414062
2005-06-01,12.566314697265625
2005-07-01,11.870452880859375
2005-08-01,10.411163330078125
2005-09-01,9.987808227539062
2005-10-01,7.970184326171875
2005-11-01,7.7583770751953125
2005-12-01,6.118072509765625
2006-01-01,4.8665771484375
2006-02-01,1.60748291015625
2006-03-01,0.588226318359375
2006-04-01,-1.1479949951171875
2006-05-01,-2.385101318359375
2006-06-01,-3.588226318359375
2006-07-01,-4.4105377197265625
2006-08-01,-4.7838592529296875
2006-09-01,-6.300811767578125
2006-10-01,-6.2774658203125
2006-11-01,-8.901947021484375
2006-12-01,-9.150619506835938
2007-01-01,-10.049514770507812
2007-02-01,-8.264190673828125
2007-03-01,-8.199005126953125
2007-04-01,-7.6897125244140625
2007-05-01,-7.3915863037109375
2007-06-01,-6.78778076171875
2007-07-01,-6.372528076171875
2007-08-01,-6.9313201904296875
2007-09-01,-5.8086700439453125
2007-10-01,-6.3168487548828125
2007-11-01,-4.9555511474609375
2007-12-01,-5.7606353759765625
2008-01-01,-5.824462890625
2008-02-01,-7.753173828125
2008-03-01,-9.626220703125
2008-04-01,-10.6900634765625
2008-05-01,-10.357894897460938
2008-06-01,-9.158248901367188
2008-07-01,-9.555587768554688
2008-08-01,-8.495193481445312
2008-09-01,-9.820770263671875
2008-10-01,-9.980224609375
2008-11-01,-12.1175537109375
2008-12-01,-11.532302856445312
2009-01-01,-12.076995849609375
2009-02-01,-11.622268676757812
2009-03-01,-12.544906616210938
2009-04-01,-12.15533447265625
2009-05-01,-11.412506103515625
2009-06-01,-9.704803466796875
2009-07-01,-8.306442260742188
2009-08-01,-7.1005706787109375
2009-09-01,-5.4206085205078125
2009-10-01,-4.2966461181640625
2009-11-01,-0.76812744140625
2009-12-01,0.832733154296875
2010-01-01,2.3014373779296875
2010-02-01,2.8278656005859375
2010-03-01,5.9554290771484375
2010-04-01,7.262542724609375
2010-05-01,7.2480316162109375
2010-06-01,4.88385009765625
2010-07-01,3.8943939208984375
2010-08-01,2.112274169921875
2010-09-01,0.581146240234375
2010-10-01,-0.1557769775390625
2010-11-01,-1.019439697265625
2010-12-01,-1.1382598876953125
2011-01-01,-0.782501220703125
2011-02-01,-1.4836883544921875
2011-03-01,-4.2054290771484375
2011-04-01,-6.7992706298828125
2011-05-01,-5.2332000732421875
2011-06-01,-3.40155029296875
2011-07-01,-3.1123504638671875
2011-08-01,-2.7213134765625
2011-09-01,-1.782928466796875
2011-10-01,-1.39990234375
2011-11-01,-2.2586517333984375
2011-12-01,-3.8814849853515625
2012-01-01,-4.3010406494140625
2012-02-01,-3.643585205078125
2012-03-01,-1.7073974609375
2012-04-01,-0.2490234375
2012-05-01,-0.514434814453125
2012-06-01,-0.0578765869140625
2012-07-01,1.4783782958984375
2012-08-01,2.850433349609375
2012-09-01,3.0159912109375
2012-10-01,2.60369873046875
2012-11-01,3.4634552001953125
2012-12-01,5.43206787109375
2013-01-01,6.06182861328125
2013-02-01,7.727935791015625
2013-03-01,9.534942626953125
2013-04-01,11.685577392578125
2013-05-01,10.987625122070312
2013-06-01,10.265945434570312
2013-07-01,9.911636352539062
2013-08-01,10.161392211914062
2013-09-01,11.877288818359375
2013-10-01,13.448562622070312
2013-11-01,15.17987060546875
2013-12-01,15.011444091796875
2014-01-01,14.21539306640625
2014-02-01,13.116989135742188
2014-03-01,12.417984008789062
2014-04-01,14.086944580078125
2014-05-01,13.13836669921875
2014-06-01,11.465774536132812
2014-07-01,9.548248291015625
2014-08-01,8.625030517578125
2014-09-01,7.615753173828125
2014-10-01,7.325714111328125
2014-11-01,6.493316650390625
2014-12-01,6.32476806640625
2015-01-01,8.017379760742188
2015-02-01,8.267044067382812
2015-03-01,7.352569580078125
2015-04-01,2.6038818359375
2015-05-01,3.6775970458984375
2015-06-01,5.7383880615234375
2015-07-01,7.769775390625
2015-08-01,8.2308349609375
2015-09-01,8.204116821289062
2015-10-01,8.594223022460938
2015-11-01,7.9174346923828125
2015-12-01,7.8141021728515625
2016-01-01,6.317474365234375
2016-02-01,6.304901123046875
2016-03-01,7.6347503662109375
2016-04-01,9.924285888671875
2016-05-01,9.874542236328125
2016-06-01,8.4991455078125
2016-07-01,7.7313690185546875
2016-08-01,7.6011810302734375
2016-09-01,7.9166717529296875
2016-10-01,8.169570922851562
2016-11-01,9.939666748046875
2016-12-01,11.361068725585938
2017-01-01,12.798934936523438
2017-02-01,13.590591430664062
2017-03-01,13.791549682617188
2017-04-01,12.366195678710938
2017-05-01,11.30841064453125
2017-06-01,11.85107421875
2017-07-01,13.05352783203125
